,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa
258,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122157,401112215102894272,2,10,56,2,13,17,83,Rush,Drake Anderson run for a loss of 1 yard to the Nwest 16,-1,-0.17363976363141467
257,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122157,401112215102898432,2,10,15,3,14,16,84,Pass Reception,Hunter Johnson pass complete to Isaiah Bowser for 3 yds to the Nwest 19,3,-0.0252169426352857
260,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122157,401112215102904128,2,9,58,4,11,19,81,Punt,"Daniel Kubiuk punt for 42 yds, downed at the MchSt 39",0,
269,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122159,401112215102926208,2,7,37,1,10,16,84,Rush,Isaiah Bowser run for 21 yds to the Nwest 37 for a 1ST down,21,1.5288585336259244
268,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122159,401112215102928896,2,7,10,1,10,37,63,Rush,Isaiah Bowser run for no gain to the Nwest 37,0,-1.065701080215459
266,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122159,401112215102929920,2,7,0,2,10,37,63,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.6622137678957802
267,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122159,401112215102936576,2,6,33,3,10,37,63,Pass Reception,Hunter Johnson pass complete to Isaiah Bowser for 6 yds to the Nwest 43,6,0.14614681829434328
270,Northwestern,Big Ten,3,Michigan State,Big Ten,7,4011122159,401112215102938176,2,6,17,4,4,43,57,Punt,"Daniel Kubiuk punt for 26 yds , Cody White returns for no gain to the MchSt 31 Cody White fumbled, recovered by MchSt",0,
273,Northwestern,Big Ten,0,Minnesota,Big Ten,0,4011122361,401112236101854400,1,14,55,1,10,25,75,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.7029700220436519
274,Northwestern,Big Ten,0,Minnesota,Big Ten,0,4011122361,401112236101854912,1,14,50,2,10,25,75,Rush,Evan Hull run for 4 yds to the Nwest 29,4,-0.06222348980634162
271,Northwestern,Big Ten,0,Minnesota,Big Ten,0,4011122361,401112236101858432,1,14,15,3,6,29,71,Sack,Hunter Johnson sacked by Kamal Martin for a loss of 8 yards to the Nwest 21,-8,-0.5068228123226932
275,Northwestern,Big Ten,0,Minnesota,Big Ten,0,4011122361,401112236101865920,1,13,40,4,14,21,79,Punt,"Andrew David punt for 35 yds , Demetrius Douglas returns for no gain to the Minn 44",0,
287,Northwestern,Big Ten,0,Minnesota,Big Ten,7,4011122363,401112236101924096,1,7,58,1,10,25,75,Rush,Drake Anderson run for 5 yds to the Nwest 30,5,0.0945451165334843
289,Northwestern,Big Ten,0,Minnesota,Big Ten,7,4011122363,401112236101927488,1,7,24,2,5,30,70,Sack,Hunter Johnson sacked by Sam Renner for a loss of 9 yards to the Nwest 21,-9,-1.287994661763264
290,Northwestern,Big Ten,0,Minnesota,Big Ten,7,4011122363,401112236101929600,1,7,3,3,14,21,79,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.07856677894290696
291,Northwestern,Big Ten,0,Minnesota,Big Ten,7,4011122363,401112236101934912,1,6,50,4,14,21,79,Punt,"Andrew David punt for 24 yds, fair catch by Demetrius Douglas at the Nwest 45",0,
304,Northwestern,Big Ten,0,Minnesota,Big Ten,14,4011122365,401112236101954112,1,4,58,1,10,24,76,Rush,Evan Hull run for 4 yds to the Nwest 28,4,-0.1089877410850981
300,Northwestern,Big Ten,0,Minnesota,Big Ten,14,4011122365,401112236101957312,1,4,26,2,6,28,72,Rush,Evan Hull run for 4 yds to the Nwest 32,4,-0.1000757856181682
298,Northwestern,Big Ten,0,Minnesota,Big Ten,14,4011122365,401112236101964224,1,3,57,3,2,32,68,Rush,Evan Hull run for 4 yds to the Nwest 36 for a 1ST down,4,1.207489262343726
299,Northwestern,Big Ten,0,Minnesota,Big Ten,14,4011122365,401112236101966976,1,3,29,1,10,36,64,Rush,Evan Hull run for no gain to the Nwest 36,0,-1.041155320344064
297,Northwestern,Big Ten,0,Minnesota,Big Ten,14,4011122365,401112236101974528,1,2,54,2,10,36,64,Rush,Evan Hull run for 4 yds to the Nwest 40,4,-0.1156741285975409
302,Northwestern,Big Ten,0,Minnesota,Big Ten,14,4011122365,401112236101978304,1,2,16,3,6,40,60,Rush,Hunter Johnson run for a loss of 3 yards to the Nwest 37,-3,-0.7876318948609047
303,Northwestern,Big Ten,0,Minnesota,Big Ten,14,4011122365,401112236101985280,1,1,46,4,9,37,63,Punt,"Andrew David punt for 36 yds, fair catch by Demetrius Douglas at the Minn 27",0,
315,Northwestern,Big Ten,0,Minnesota,Big Ten,21,4011122367,401112236102879808,2,12,1,1,10,35,65,Fumble Recovery (Own),"Hunter Johnson sacked by Antoine Winfield Jr. for a loss of 20 yards to the Nwest 15 Hunter Johnson fumbled, forced by Antoine Winfield Jr., recovered by Nwest Drake Anderson , return for 0 yards",-20,-2.127480006772413
317,Northwestern,Big Ten,0,Minnesota,Big Ten,21,4011122367,401112236102888320,2,11,16,2,30,15,85,Rush,Drake Anderson run for a loss of 2 yards to the Nwest 13,-2,-0.0276234184444517
316,Northwestern,Big Ten,0,Minnesota,Big Ten,21,4011122367,401112236102897088,2,10,28,3,32,13,87,Rush,Jesse Brown run for 14 yds to the Nwest 27,14,0.04967657015533966
319,Northwestern,Big Ten,0,Minnesota,Big Ten,21,4011122367,401112236102905792,2,9,41,4,18,27,73,Punt,"Andrew David punt for 67 yds, downed at the Minn 6",0,
327,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102907200,2,9,27,1,10,31,69,Rush,Evan Hull run for 4 yds to the Nwest 35,4,-0.1445206744011678
326,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102914624,2,8,53,2,6,35,65,Rush,Evan Hull run for 4 yds to the Nwest 39,4,-0.1365320661346115
325,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102917312,2,8,26,3,2,39,61,Rush,Andrew Marty run for 3 yds to the Nwest 42 for a 1ST down,3,1.3266405336115135
323,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102924032,2,7,59,1,10,42,58,Rush,Evan Hull run for no gain to the Nwest 42,0,-1.1496266880203319
324,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102927104,2,7,28,2,10,42,58,Rush,Evan Hull run for 11 yds to the Minn 47 for a 1ST down,11,2.0981276587932176
334,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102934080,2,6,58,1,10,53,47,Rush,Drake Anderson run for 2 yds to the Minn 45,2,-0.583582209593514
321,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102936512,2,6,34,2,8,55,45,Rush,Andrew Marty run for a loss of 2 yards to the Minn 47,-2,-1.526948283815175
322,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102939776,2,6,1,3,10,53,47,Pass Reception,Andrew Marty pass complete to Malik Washington for 11 yds to the Minn 36 for a 1ST down,11,2.712954639661323
328,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102946112,2,5,38,1,10,64,36,Rush,Jesse Brown run for 13 yds to the Minn 23 for a 1ST down,13,0.3468004169425675
329,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102948224,2,5,17,1,10,77,23,Rush,Jesse Brown run for 2 yds to the Minn 21,2,-0.2265058372460335
331,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102954816,2,4,51,2,8,79,21,Rush,Andrew Marty run for 11 yds to the Minn 10 for a 1ST down,11,0.37665667306782
333,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102958528,2,4,14,1,10,90,10,Rush,Andrew Marty run for no gain to the Minn 10,0,-0.2853930592519426
332,Northwestern,Big Ten,2,Minnesota,Big Ten,21,4011122369,401112236102966080,2,3,38,2,10,90,10,Rush,Andrew Marty run for 1 yd to the Minn 9,1,-0.2108927532308514
335,Northwestern,Big Ten,9,Minnesota,Big Ten,21,4011122369,401112236102974720,2,2,52,3,9,91,9,Passing Touchdown,Jace James 9 Yd pass from Andrew Marty (Charlie Kuhbander Kick),9,3.010112654732236
336,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122421,401112242101849920,1,15,0,1,15,80,80,Rush,Drake Anderson run for 1 yd to the Nwest 21,1,-0.2749427738489141
337,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122421,401112242101849920,1,15,0,1,10,65,65,Kickoff,kickoff for 65 yds for a touchback,0,
338,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122421,401112242101849920,1,15,0,1,10,75,75,Penalty,"NORTHWESTERN Penalty, delay of game (-5 Yards) to the Nwest 20",-5,
339,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122421,401112242101849920,1,15,0,4,10,75,75,Punt,"Daniel Kubiuk punt for 27 yds, downed at the Neb 48",0,
340,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122421,401112242101849920,1,15,0,3,12,77,77,Rush,John Moten IV run for 2 yds to the Nwest 25,2,-0.0746212629453398
341,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122421,401112242101849920,1,15,0,2,14,79,79,Pass Reception,Aidan Smith pass complete to Drake Anderson for 2 yds to the Nwest 23,2,-0.11780597257035284
347,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122423,401112242101885504,1,11,44,3,14,78,78,Pass Reception,Aidan Smith pass complete to JJ Jefferson for 10 yds to the Nwest 32,10,0.23447180007587143
348,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122423,401112242101885504,1,11,44,1,10,74,74,Rush,Evan Hull run for a loss of 5 yards to the Nwest 21,-5,-1.1194793475551865
349,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122423,401112242101885504,1,11,44,1,10,90,90,Rush,Evan Hull run for 5 yds to the Nwest 15,5,0.06984181917010533
350,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122423,401112242101885504,1,11,44,4,4,68,68,Punt,"Daniel Kubiuk punt for 38 yds, fair catch by JD Spielman at the Neb 30",0,
351,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122423,401112242101885504,1,11,44,3,5,85,85,Pass Reception,Aidan Smith pass complete to JJ Jefferson for 11 yds to the Nwest 26 for a 1ST down,11,1.1069103366126516
352,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122423,401112242101885504,1,11,44,2,5,85,85,Rush,Evan Hull run for no gain to the Nwest 15,0,-0.3896842151065183
353,Northwestern,Big Ten,0,Nebraska,Big Ten,0,4011122423,401112242101885504,1,11,44,2,15,79,79,Rush,Evan Hull run for 1 yd to the Nwest 22,1,-0.1349729443312464
362,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122425,401112242101957376,1,4,25,3,11,76,76,Pass Reception,Aidan Smith pass complete to Riley Lees for 3 yds to the Nwest 27,3,-0.05985762423817764
363,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122425,401112242101957376,1,4,25,1,10,75,75,Rush,Kyric McGowan run for a loss of 2 yards to the Nwest 23,-2,-0.8852575132705454
364,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122425,401112242101957376,1,4,25,4,8,73,73,Punt,"Daniel Kubiuk punt for 40 yds , JD Spielman returns for 3 yds to the Neb 36",3,
366,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122425,401112242101957376,1,4,25,2,12,77,77,Rush,Drake Anderson run for 1 yd to the Nwest 24,1,-0.21050634440394234
374,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242101994432,1,0,55,1,10,93,93,Rush,Evan Hull run for 2 yds to the Nwest 9,2,-0.19818242222171722
376,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242101994432,1,0,55,2,8,91,91,Rush,Aidan Smith run for 11 yds to the Nwest 20 for a 1ST down,11,0.685631838518665
378,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242101994432,1,0,55,1,10,93,93,Timeout,"Timeout NEBRASKA, clock 00:55",0,
371,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242101994432,1,0,0,0,8,0,0,End Period,End of 1st Quarter,0,
372,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242102849920,2,15,0,4,2,72,72,Punt,"Daniel Kubiuk punt for 41 yds NEBRASKA Penalty, illegal block (Braxton Clark) to the Neb 21",51,
373,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242102849920,2,15,0,2,10,80,80,Rush,Evan Hull run for no gain to the Nwest 20,0,-0.2608138520764314
375,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242102849920,2,15,0,1,10,80,80,Pass Incompletion,Aidan Smith pass incomplete,0,-0.5586693796725282
377,Northwestern,Big Ten,0,Nebraska,Big Ten,7,4011122427,401112242102849920,2,15,0,3,10,80,80,Rush,Aidan Smith run for 8 yds to the Nwest 28,8,0.1765154413509773
389,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,1,10,35,35,Pass Incompletion,Aidan Smith pass incomplete to Kyric McGowan,0,-0.6918622905019662
390,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,3,9,34,34,Rush,Aidan Smith run for 11 yds to the Neb 23 for a 1ST down,11,1.703742368234371
391,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,3,13,26,26,Pass Reception,Aidan Smith pass complete to Ramaud Chiaokhiao-Bowman for 4 yds to the Neb 22,4,-0.1414251872016622
392,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,2,10,23,23,Rush,Aidan Smith run for a loss of 3 yards to the Neb 26,-3,-1.0371418724040868
394,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,1,10,23,23,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0,-0.4181180581276075
396,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,2,10,45,45,Rush,Drake Anderson run for 10 yds to the Neb 35 for a 1ST down,10,
397,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,1,10,45,45,Pass Incompletion,Aidan Smith pass incomplete to JJ Jefferson,0,-0.997770018980635
398,Northwestern,Big Ten,0,Nebraska,Big Ten,10,4011122429,401112242102918400,2,8,15,2,10,35,35,Rush,Drake Anderson run for 1 yd to the Neb 34,1,-0.7032689720266774
393,Northwestern,Big Ten,3,Nebraska,Big Ten,10,4011122429,401112242102948416,2,5,15,4,9,22,22,Field Goal Good,Charlie Kuhbander 40 yd FG GOOD,40,0.260662795804585
404,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122451,401112245101849920,1,15,0,1,10,65,65,Kickoff,"Trey Finison kickoff for 53 yds , Michael Wilson return for 16 yds to the Stanf 28",16,
410,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122452,401112245101898176,1,10,17,1,10,64,64,Rush,Isaiah Bowser run for 4 yds to the Nwest 40,4,-0.1622709044233037
409,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122452,401112245101899008,1,10,9,2,6,60,60,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.9945585445183011
411,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122452,401112245101899712,1,10,2,3,6,60,60,Pass Interception Return,Hunter Johnson pass intercepted Andrew Pryts return for no gain to the Nwest 46,0,-0.6959779432830642
417,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122454,401112245101914432,1,8,55,1,10,90,90,Rush,Isaiah Bowser run for 5 yds to the Nwest 15,5,0.06984181917010533
418,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122454,401112245101917888,1,8,20,2,5,85,85,Pass Reception,Hunter Johnson pass complete to Riley Lees for 3 yds to the Nwest 18,3,-0.1605731577599014
419,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122454,401112245101919808,1,8,1,3,2,82,82,Pass Incompletion,Hunter Johnson pass incomplete to Kyric McGowan,0,-0.30013626527500303
416,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122454,401112245101925120,1,7,48,4,2,82,82,Punt,"Daniel Kubiuk punt for 53 yds , Michael Wilson returns for no gain to the Stanf 18 STANFORD Penalty, Offensive Holding (10 Yards) to the Stanf 19",0,
438,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122456,401112245102864384,2,13,55,1,10,80,80,Rush,Drake Anderson run for a loss of 1 yard to the Nwest 19,-1,-0.6343354265717327
439,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122456,401112245102867584,2,13,23,2,11,81,81,Rush,Drake Anderson run for 6 yds to the Nwest 25,6,0.11346638421512356
436,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122456,401112245102874112,2,12,58,3,5,75,75,Rush,Hunter Johnson run for 7 yds to the Nwest 32 for a 1ST down,7,1.3876161223198524
441,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122456,401112245102876672,2,12,32,1,10,68,68,Rush,Hunter Johnson run for 5 yds to the Nwest 37,5,0.1056805473653828
435,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122456,401112245102879808,2,12,1,2,5,63,63,Rush,Isaiah Bowser run for 4 yds to the Nwest 41,4,-0.1513892304549564
440,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122456,401112245102885312,2,11,46,3,1,59,59,Rush,Hunter Johnson run for no gain to the Nwest 41,0,-0.9236922405654342
437,Northwestern,Big Ten,0,Stanford,Pac-12,0,4011122456,401112245102886528,2,11,34,4,1,59,59,Punt,"Daniel Kubiuk punt for 48 yds , Michael Wilson returns for a loss of 1 yard to the Stanf 10",48,
459,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102974016,2,2,59,1,10,75,75,Pass Reception,TJ Green pass complete to Bennett Skowronek for 14 yds to the Nwest 39 for a 1ST down,14,1.2227390832564555
461,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102975104,2,2,48,1,10,61,61,Pass Reception,TJ Green pass complete to Riley Lees for 8 yds to the Nwest 47,8,1.0249684172285607
468,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102978432,2,2,15,2,2,53,53,Rush,Isaiah Bowser run for no gain to the Nwest 47,0,-1.356977712417006
462,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102985024,2,1,49,3,2,53,53,Pass Reception,TJ Green pass complete to Kyric McGowan for 2 yds to the Nwest 49 for a 1ST down,2,
470,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102986880,2,1,30,1,10,38,38,Penalty,"NORTHWESTERN Penalty, False Start (-5 Yards) to the Stanf 43",-5,
460,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102987200,2,1,27,1,10,51,51,Rush,TJ Green run for 13 yds to the Stanf 38 for a 1ST down,13,0.828774555307751
465,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102987520,2,1,24,1,15,43,43,Pass Reception,TJ Green pass complete to JJ Jefferson for 8 yds to the Stanf 35,8,0.5948310358154886
466,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102988800,2,1,11,2,7,35,35,Rush,TJ Green run for 1 yd to the Stanf 34,1,-0.6686841413103402
463,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102995328,2,0,46,4,6,34,34,Timeout,"Timeout NORTHWESTERN, clock 00:46",0,
469,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102995328,2,0,46,3,6,34,34,Pass Incompletion,TJ Green pass incomplete to Riley Lees,0,-1.0211448619280805
467,Northwestern,Big Ten,0,Stanford,Pac-12,7,4011122458,401112245102995904,2,0,40,4,6,34,34,Pass Incompletion,TJ Green pass incomplete to Kyric McGowan,0,-1.9681752326443522
481,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,1,10,25,75,Rush,Jesse Brown run for 3 yds to the Nwest 28,3,-0.2957674139440157
482,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,1,10,86,14,Rush,Drake Anderson run for 13 yds to the UNLV 1 for a 1ST down,13,1.6102619000586385
484,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,3,7,28,72,Pass Reception,"Hunter Johnson pass complete to Bennett Skowronek for 20 yds to the UNLV 48 for a 1ST down UNLV Penalty, roughing passer (15 Yards) to the UNLV 37 for a 1ST down",35,3.881545630400617
485,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,2,7,28,72,Pass Incompletion,"Hunter Johnson pass incomplete to Charlie Mangieri, broken up by Evan Austrie",0,-0.5594317282120231
486,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,1,10,63,37,Rush,Jesse Brown run for 5 yds to the UNLV 32,5,0.0836657996975912
487,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,3,5,68,32,Rush,Jesse Brown run for 2 yds to the UNLV 30,2,-0.5361706062732223
488,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,2,5,68,32,Pass Incompletion,Hunter Johnson pass incomplete to Riley Lees,0,-0.773059138019652
489,Northwestern,Big Ten,0,UNLV,Mountain West,0,4011122461,401112246101849920,1,15,0,4,3,70,30,Pass Reception,Hunter Johnson pass complete to Kyric McGowan for 16 yds to the UNLV 14 for a 1ST down,16,1.7286894008929448
480,Northwestern,Big Ten,7,UNLV,Mountain West,0,4011122461,401112246101876672,1,12,32,1,1,99,1,Rushing Touchdown,"Hunter Johnson run for 1 yd for a TD, (Charlie Kuhbander KICK)",1,0.938021275120443
491,Northwestern,Big Ten,7,UNLV,Mountain West,0,4011122462,401112246101876672,1,12,32,1,0,35,65,Kickoff,"Trey Finison kickoff for 53 yds , Tyleek Collins return for 14 yds to the UNLV 26",14,
